Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2014","2014","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2014","2014","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2014","2014","kg/cap","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2014","2014","kcal/cap/d","0.3","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2014","2014","million Kcal","23415.19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2014","2014","t","835.14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2014","2014","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2014","2014","t","273.18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2015","2015","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2015","2015","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2015","2015","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2015","2015","kg/cap","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2015","2015","kcal/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2015","2015","million Kcal","20598.85","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2015","2015","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2015","2015","t","734.69","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2015","2015","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2015","2015","t","240.32","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2016","2016","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2016","2016","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2016","2016","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2016","2016","kg/cap","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2016","2016","kcal/cap/d","0.35","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2016","2016","million Kcal","28409.68","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2016","2016","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2016","2016","t","1013.28","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2016","2016","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2016","2016","t","331.45","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2017","2017","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2017","2017","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2017","2017","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2017","2017","kg/cap","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2017","2017","kcal/cap/d","0.32","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2017","2017","million Kcal","25907.79","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2017","2017","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2017","2017","t","924.04","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2017","2017","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2017","2017","t","302.26","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2018","2018","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2018","2018","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2018","2018","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2018","2018","kg/cap","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2018","2018","kcal/cap/d","0.28","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2018","2018","million Kcal","22952.1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2018","2018","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2018","2018","t","818.62","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2018","2018","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2018","2018","t","267.77","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2019","2019","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2019","2019","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2019","2019","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2019","2019","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2019","2019","kg/cap","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2019","2019","kcal/cap/d","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2019","2019","million Kcal","31686.89","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2019","2019","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2019","2019","t","1130.17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2019","2019","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2019","2019","t","369.68","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2020","2020","1000 t","13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2020","2020","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2020","2020","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2020","2020","1000 t","13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2020","2020","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2020","2020","1000 t","13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2020","2020","kg/cap","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2020","2020","kcal/cap/d","0.44","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2020","2020","million Kcal","37765.54","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2020","2020","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2020","2020","t","1346.97","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2020","2020","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2020","2020","t","440.6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2021","2021","1000 t","18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2021","2021","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2021","2021","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2021","2021","1000 t","17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2021","2021","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2021","2021","1000 t","17","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2021","2021","kg/cap","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2021","2021","kcal/cap/d","0.6","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2021","2021","million Kcal","52029.42","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2021","2021","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2021","2021","t","1855.72","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2021","2021","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2021","2021","t","607.01","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2022","2022","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2022","2022","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2022","2022","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2022","2022","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2022","2022","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2022","2022","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2022","2022","kg/cap","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2022","2022","kcal/cap/d","0.31","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2022","2022","million Kcal","27628.23","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2022","2022","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2022","2022","t","985.41","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2022","2022","t","322.33","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2640","Pepper","2023","2023","1000 t","13","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2640","Pepper","2023","2023","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2640","Pepper","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2640","Pepper","2023","2023","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2640","Pepper","2023","2023","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2640","Pepper","2023","2023","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2640","Pepper","2023","2023","kg/cap","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2640","Pepper","2023","2023","kcal/cap/d","0.41","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2640","Pepper","2023","2023","million Kcal","37359.02","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2640","Pepper","2023","2023","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2640","Pepper","2023","2023","t","1332.47","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2640","Pepper","2023","2023","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2640","Pepper","2023","2023","t","435.86","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2641","Pimento","2010","2010","1000 t","172","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2641","Pimento","2010","2010","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2641","Pimento","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2641","Pimento","2010","2010","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2641","Pimento","2010","2010","1000 t","173","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2641","Pimento","2010","2010","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2641","Pimento","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2641","Pimento","2010","2010","1000 t","164","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2010","2010","kg/cap","0.82","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2641","Pimento","2010","2010","kcal/cap/d","7.21","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2641","Pimento","2010","2010","million Kcal","524367.72","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2641","Pimento","2010","2010","g/cap/d","0.3","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2641","Pimento","2010","2010","t","21591.61","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2641","Pimento","2010","2010","g/cap/d","0.26","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2641","Pimento","2010","2010","t","18969.77","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2641","Pimento","2011","2011","1000 t","47","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2641","Pimento","2011","2011","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2641","Pimento","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2641","Pimento","2011","2011","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2641","Pimento","2011","2011","1000 t","57","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2641","Pimento","2011","2011","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2641","Pimento","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2641","Pimento","2011","2011","1000 t","54","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2011","2011","kg/cap","0.27","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2641","Pimento","2011","2011","kcal/cap/d","2.33","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2641","Pimento","2011","2011","million Kcal","173533.21","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2641","Pimento","2011","2011","g/cap/d","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2641","Pimento","2011","2011","t","7145.49","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2641","Pimento","2011","2011","g/cap/d","0.08","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2641","Pimento","2011","2011","t","6277.82","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2641","Pimento","2012","2012","1000 t","147","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2641","Pimento","2012","2012","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2641","Pimento","2012","2012","1000 t","19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2641","Pimento","2012","2012","1000 t","2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2641","Pimento","2012","2012","1000 t","136","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2641","Pimento","2012","2012","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2641","Pimento","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2641","Pimento","2012","2012","1000 t","129","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2012","2012","kg/cap","0.62","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2641","Pimento","2012","2012","kcal/cap/d","5.42","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2641","Pimento","2012","2012","million Kcal","410719.71","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","674","Protein supply quantity (g/capita/day)","S2641","Pimento","2012","2012","g/cap/d","0.22","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","671","Protein supply quantity (t)","S2641","Pimento","2012","2012","t","16911.99","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","684","Fat supply quantity (g/capita/day)","S2641","Pimento","2012","2012","g/cap/d","0.2","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","681","Fat supply quantity (t)","S2641","Pimento","2012","2012","t","14858.39","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5511","Production","S2641","Pimento","2013","2013","1000 t","146","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5611","Import quantity","S2641","Pimento","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5072","Stock Variation","S2641","Pimento","2013","2013","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5911","Export quantity","S2641","Pimento","2013","2013","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5301","Domestic supply quantity","S2641","Pimento","2013","2013","1000 t","131","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5123","Losses","S2641","Pimento","2013","2013","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5170","Residuals","S2641","Pimento","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","5142","Food","S2641","Pimento","2013","2013","1000 t","123","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2641","Pimento","2013","2013","kg/cap","0.58","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","664","Food supply (kcal/capita/day)","S2641","Pimento","2013","2013","kcal/cap/d","5.11","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","661","Food supply (kcal)","S2641","Pimento","2013","2013","million Kcal","393945.84","I","Value imputed by a receiving agency",""
